"date_value","ZCTA_GEOID","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses","<NA>"
2019-02-01,"19143",0,0,0,0,0,123,0,0,0,0,0
2019-02-01,"19144",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19145",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19146",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19147",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19148",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19149",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19150",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19151",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19152",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19153",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"19154",0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"Unknown",0,0,0,0,0,0,0,0,0,149,0
2019-02-04,"19102",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19103",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19104",0,0,0,0,0,0,0,0,0,2907,0
2019-02-04,"19106",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19107",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19109",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19111",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19112",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19114",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19115",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19116",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19118",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19119",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19120",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19121",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19122",38,40,0,0,0,0,0,0,0,0,0
2019-02-04,"19123",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19124",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19125",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19126",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19127",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19128",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19129",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19130",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19131",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19132",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19133",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19134",0,0,0,0,0,0,0,0,0,1562,0
2019-02-04,"19135",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19136",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19137",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19138",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19139",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19140",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19141",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19142",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19143",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19144",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19145",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19146",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19147",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19148",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19149",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19150",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19151",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19152",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19153",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"19154",0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"Unknown",0,0,1683,0,0,0,0,0,0,0,0
2019-02-05,"19102",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19103",26,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19104",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19106",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19107",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19109",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19111",0,0,0,0,0,0,0,2503,0,0,0
2019-02-05,"19112",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19114",0,0,0,2044,0,0,0,0,0,0,0
2019-02-05,"19115",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19116",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19118",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19119",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19120",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19121",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19122",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19123",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19124",0,0,0,0,0,0,690,0,0,0,0
2019-02-05,"19125",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19126",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19127",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19128",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19129",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19130",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19131",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19132",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19133",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19134",0,0,0,0,0,0,0,0,0,330,0
2019-02-05,"19135",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19136",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19137",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19138",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19139",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19140",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19141",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19142",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19143",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19144",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19145",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19146",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19147",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19148",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19149",0,0,0,0,0,0,0,2119,0,0,0
2019-02-05,"19150",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19151",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19152",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19153",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"19154",0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"Unknown",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19102",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19103",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19104",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19106",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19107",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19109",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19111",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19112",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19114",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19115",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19116",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19118",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19119",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19120",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19121",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19122",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19123",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19124",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19125",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19126",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19127",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19128",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19129",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19130",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19131",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19132",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19133",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19134",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19135",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19136",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19137",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19138",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19139",0,0,0,0,0,0,0,0,0,656,0
2019-02-06,"19140",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19141",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19142",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19143",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19144",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19145",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19146",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19147",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19148",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19149",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19150",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19151",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19152",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19153",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"19154",0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"Unknown",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19102",34,0,0,0,0,0,0,117,0,81,0
2019-02-07,"19103",0,0,0,0,0,0,87,0,0,0,0
2019-02-07,"19104",0,0,0,0,0,0,90,0,0,0,0
2019-02-07,"19106",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19107",34,0,0,0,0,0,0,0,0,1535,0
2019-02-07,"19109",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19111",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19112",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19114",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19115",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19116",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19118",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19119",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19120",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19121",0,0,88,0,0,0,0,0,0,0,0
2019-02-07,"19122",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19123",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19124",0,0,116,0,0,0,0,81,0,79,0
2019-02-07,"19125",0,0,81,0,0,0,0,0,0,0,0
2019-02-07,"19126",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19127",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19128",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19129",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19130",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19131",42,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19132",0,0,87,0,0,0,0,0,0,0,0
2019-02-07,"19133",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19134",35,0,0,88,0,0,0,0,0,87,0
2019-02-07,"19135",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19136",93,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19137",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19138",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19139",0,0,86,0,0,0,0,0,0,148,0
2019-02-07,"19140",0,0,87,0,0,0,0,0,0,0,0
2019-02-07,"19141",0,0,87,0,0,0,0,0,0,0,0
2019-02-07,"19142",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19143",0,0,88,0,0,0,0,0,0,0,0
2019-02-07,"19144",41,0,0,0,0,0,0,0,0,1681,0
2019-02-07,"19145",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19146",88,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19147",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19148",0,0,0,0,0,0,0,0,0,54,0
2019-02-07,"19149",93,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19150",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19151",0,0,87,0,0,0,0,0,0,114,0
2019-02-07,"19152",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19153",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"19154",0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"Unknown",0,0,1106,0,0,0,0,0,84,102,0
2019-02-08,"19102",0,0,0,0,0,0,0,0,0,86,0
2019-02-08,"19103",28,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19104",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19106",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19107",38,0,0,0,0,0,0,0,144,58,71
2019-02-08,"19109",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19111",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19112",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19114",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19115",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19116",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19118",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19119",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19120",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19121",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19122",41,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19123",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19124",31,0,0,0,0,0,0,0,0,1350,0
2019-02-08,"19125",0,0,84,0,0,0,0,0,0,77,0
2019-02-08,"19126",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19127",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19128",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19129",37,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19130",1822,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19131",31,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19132",38,0,84,0,0,0,0,0,0,0,0
2019-02-08,"19133",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19134",0,0,84,0,0,0,0,0,0,85,0
2019-02-08,"19135",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19136",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19137",38,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19138",37,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19139",0,0,82,0,0,0,0,0,0,0,0
2019-02-08,"19140",0,0,85,0,0,0,0,0,0,0,0
2019-02-08,"19141",0,0,78,84,0,0,0,0,0,0,0
2019-02-08,"19142",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19143",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19144",34,0,0,69,0,0,0,0,0,0,0
2019-02-08,"19145",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19146",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19147",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19148",39,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19149",0,0,0,0,0,0,0,0,43,43,0
2019-02-08,"19150",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19151",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19152",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19153",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"19154",0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"Unknown",31,0,0,0,0,0,0,0,0,92,0
2019-02-11,"19102",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19103",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19104",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19106",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19107",11,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19109",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19111",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19112",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19114",1211,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19115",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19116",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19118",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19119",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19120",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19121",0,0,148,0,0,0,0,0,0,0,0
2019-02-11,"19122",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19123",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19124",49,0,0,0,0,0,0,2126,0,0,0
2019-02-11,"19125",0,0,0,0,0,0,0,0,0,1840,0
2019-02-11,"19126",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19127",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19128",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19129",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19130",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19131",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19132",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19133",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19134",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19135",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19136",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19137",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19138",302,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19139",0,0,0,0,0,0,0,0,0,1929,0
2019-02-11,"19140",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19141",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19142",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19143",0,0,0,0,0,0,0,0,0,0,752
2019-02-11,"19144",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19145",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19146",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19147",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19148",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19149",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19150",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19151",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19152",1218,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19153",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"19154",0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"Unknown",0,0,0,0,0,0,0,62,0,67,66
2019-02-12,"19102",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19103",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19104",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19106",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19107",0,0,0,0,0,0,0,0,403,0,0
2019-02-12,"19109",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19111",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19112",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19114",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19115",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19116",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19118",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19119",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19120",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19121",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19122",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19123",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19124",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19125",0,0,1607,0,0,0,0,0,0,0,0
2019-02-12,"19126",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19127",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19128",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19129",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19130",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19131",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19132",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19133",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19134",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19135",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19136",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19137",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19138",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19139",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19140",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19141",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19142",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19143",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19144",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19145",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19146",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19147",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19148",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19149",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19150",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19151",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19152",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19153",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"19154",0,0,0,0,0,0,0,0,0,0,0
2019-02-12,"Unknown",0,0,433,0,0,0,0,0,0,1048,0
2019-02-13,"19102",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19103",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19104",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19106",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19107",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19109",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19111",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19112",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19114",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19115",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19116",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19118",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19119",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19120",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19121",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19122",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19123",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19124",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19125",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19126",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19127",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19128",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19129",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19130",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19131",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19132",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19133",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19134",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19135",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19136",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19137",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19138",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19139",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19140",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19141",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19142",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19143",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19144",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19145",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19146",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19147",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19148",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19149",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19150",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19151",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19152",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19153",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"19154",0,0,0,0,0,0,0,0,0,0,0
2019-02-13,"Unknown",0,0,0,0,0,0,0,0,0,131,0
2019-02-14,"19102",0,0,98,0,0,0,0,0,0,0,0
2019-02-14,"19103",30,0,0,0,0,0,0,123,0,0,0
2019-02-14,"19104",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19106",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19107",161,0,180,0,0,0,0,0,0,137,0
2019-02-14,"19109",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19111",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19112",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19114",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19115",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19116",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19118",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19119",0,0,0,0,0,0,0,0,0,0,0
2019-02-14,"19120",0,0,0,0,0,0,0,0,0,0,0
